time,latitude,longitude,u10,v10,u_curr,v_curr,elevation,time,target,cluster
2024-05-01 09:00:00,33.5,-7.0,2.683807373046875,0.3469390869140625,-0.24414062,-0.09472656,360,2024-05-01 09:00:00,1,3
2024-05-01 09:00:00,33.5,-6.75,2.662322998046875,0.6311187744140625,-0.24414062,-0.09472656,340,2024-05-01 09:00:00,1,3
2024-05-01 09:00:00,33.5,-6.5,2.730682373046875,0.8908843994140625,-0.24414062,-0.09472656,530,2024-05-01 09:00:00,1,3
2024-05-01 10:00:00,34.0,-7.5,4.051068267822266,-0.6343231201171875,-0.13085938,-0.09082031,-120,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,34.0,-7.25,4.051068267822266,0.0795440673828125,-0.052734375,0.040039062,-110,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,34.0,-7.0,4.051068267822266,0.3988800048828125,0.057617188,-0.017578125,-91,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,34.0,-6.75,4.051068267822266,0.5873565673828125,-0.24414062,-0.09472656,116,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,34.0,-6.5,3.967864990234375,0.6488800048828125,-0.24414062,-0.09472656,193,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,33.75,-7.5,4.051068267822266,-0.1304168701171875,0.034179688,0.07324219,-60,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,33.75,-7.25,4.051068267822266,0.1254425048828125,-0.24414062,-0.09472656,51,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,33.75,-7.0,3.696380615234375,0.3647003173828125,-0.24414062,-0.09472656,176,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,33.75,-6.75,3.524505615234375,0.5297393798828125,-0.24414062,-0.09472656,166,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,33.75,-6.5,3.634857177734375,0.6615753173828125,-0.24414062,-0.09472656,237,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,33.5,-7.5,2.808685302734375,-0.2251434326171875,-0.24414062,-0.09472656,153,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,33.5,-7.25,2.721771240234375,0.0219268798828125,-0.24414062,-0.09472656,233,2024-05-01 10:00:00,1,4
2024-05-01 10:00:00,33.5,-7.0,2.997161865234375,0.0619659423828125,-0.24414062,-0.09472656,360,2024-05-01 10:00:00,1,3
2024-05-01 10:00:00,33.5,-6.75,3.153411865234375,0.2338409423828125,-0.24414062,-0.09472656,340,2024-05-01 10:00:00,1,3
2024-05-01 10:00:00,33.5,-6.5,3.304779052734375,0.3695831298828125,-0.24414062,-0.09472656,530,2024-05-01 10:00:00,1,3
2024-05-01 11:00:00,34.0,-7.5,4.051068267822266,-1.3721466064453125,-0.12011719,-0.11621094,-120,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,34.0,-7.25,4.051068267822266,-1.0157012939453125,-0.03125,0.013671875,-110,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,34.0,-7.0,4.051068267822266,-0.5235137939453125,0.07324219,-0.038085938,-91,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,34.0,-6.75,4.051068267822266,-0.2715606689453125,-0.24414062,-0.09472656,116,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,34.0,-6.5,4.051068267822266,-0.0957794189453125,-0.24414062,-0.09472656,193,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,33.75,-7.5,4.051068267822266,-1.1533966064453125,0.07128906,0.041992188,-60,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,33.75,-7.25,4.051068267822266,-0.7979278564453125,-0.24414062,-0.09472656,51,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,33.75,-7.0,3.9400177001953125,-0.2920684814453125,-0.24414062,-0.09472656,176,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,33.75,-6.75,3.6441192626953125,-0.0606231689453125,-0.24414062,-0.09472656,166,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,33.75,-6.5,3.8374786376953125,0.0126190185546875,-0.24414062,-0.09472656,237,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,33.5,-7.5,3.1577911376953125,-0.9307403564453125,-0.24414062,-0.09472656,153,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,33.5,-7.25,3.0054473876953125,-0.5703887939453125,-0.24414062,-0.09472656,233,2024-05-01 11:00:00,1,4
2024-05-01 11:00:00,33.5,-7.0,3.1900177001953125,-0.3155059814453125,-0.24414062,-0.09472656,360,2024-05-01 11:00:00,1,3
2024-05-01 11:00:00,33.5,-6.75,3.2808380126953125,-0.1475372314453125,-0.24414062,-0.09472656,340,2024-05-01 11:00:00,1,3
2024-05-01 11:00:00,33.5,-6.5,3.5327911376953125,-0.0498809814453125,-0.24414062,-0.09472656,530,2024-05-01 11:00:00,1,3
2024-05-01 12:00:00,34.0,-7.5,4.051068267822266,-2.2897491455078125,-0.1171875,-0.13964844,-120,2024-05-01 12:00:00,1,4
2024-05-01 12:00:00,34.0,-7.25,4.051068267822266,-1.9323272705078125,-0.01953125,-0.021484375,-110,2024-05-01 12:00:00,1,4
