v10,u_curr,v_curr,elevation,target
-1.9396075,-0.24414062,-0.09472656,116.0,1
-3.524221,-0.449892,0.024296395,-120.0,1
-1.5001051,-0.24414062,-0.09472656,340.0,1
0.011881048,-0.24414062,-0.09472656,176.0,1
-2.7598832,-0.24414062,-0.09472656,51.0,1
0.4820093,-0.24414062,-0.09472656,153.0,1
-0.8752251,-0.24414062,-0.09472656,116.0,1
-1.7562358,-0.24414062,-0.09472656,153.0,1
-3.3976398,-0.16228123,-0.24293903,-91.0,1
-0.6930388,-0.24414062,-0.09472656,237.0,1
-2.88905,-0.24414062,-0.09472656,166.0,1
1.9023799,-0.24414062,-0.09472656,193.0,1
-1.9968752,-0.24414062,-0.09472656,176.0,1
0.253445,-0.11756965,-0.14980663,-110.0,1
-3.0751135,-0.24414062,-0.09472656,237.0,1
-1.6141936,-0.24414062,-0.09472656,530.0,1
-2.1780682,-0.24414062,-0.09472656,153.0,1
-3.5153658,-0.24414062,-0.09472656,51.0,1
-3.3175163,-0.24414062,-0.09472656,153.0,1
0.09771642,-0.24414062,-0.09472656,176.0,1
-4.2031703,-0.24414062,-0.09472656,193.0,1
-3.6879091,-0.24414062,-0.09472656,360.0,1
-2.7851453,-0.30209652,-0.20513381,-120.0,1
1.190848,-0.24414062,-0.09472656,116.0,1
-3.0666292,-0.24414062,-0.09472656,360.0,1
-4.1728883,-0.22093266,-0.21502909,-91.0,1
-4.258776,-0.2144968,-0.2581769,-91.0,1
-4.32309,-0.07740211,-0.13809206,-60.0,1
-2.745553,-0.24414062,-0.09472656,340.0,1
0.141037,-0.24414062,-0.09472656,237.0,1
0.47536,-0.24414062,-0.09472656,116.0,1
-2.2317839,-0.24414062,-0.09472656,51.0,1
-3.4035041,-0.24414062,-0.09472656,530.0,1
-2.2170515,-0.24414062,-0.09472656,166.0,1
-1.1875917,0.048003163,0.0008900751,-91.0,1
-0.8642814,-0.24414062,-0.09472656,530.0,1
1.2757117,-0.17291579,-0.110045835,-91.0,1
-2.0838068,-0.24414062,-0.09472656,166.0,1
-2.4954958,-0.24414062,-0.09472656,116.0,1
-1.9405323,-0.24414062,-0.09472656,116.0,1
-0.8702629,-0.24414062,-0.09472656,237.0,1
-2.8725326,-0.24414062,-0.09472656,166.0,1
-1.2552925,-0.24414062,-0.09472656,233.0,1
-3.6438556,-0.24414062,-0.09472656,340.0,1
-3.0374436,-0.35432187,-0.22196922,-91.0,1
-0.4727258,-0.15487859,-0.21410802,-110.0,1
-1.5422274,-0.24414062,-0.09472656,237.0,1
-1.8952216,-0.24414062,-0.09472656,233.0,1
-2.8209136,-0.24414062,-0.09472656,51.0,1
-2.0027812,-0.372173,-0.12931067,-110.0,1
-0.83494544,-0.2342775,-0.21452503,-91.0,1
-3.479065,-0.37751836,-0.17739463,-91.0,1
-1.5790747,-0.24414062,-0.09472656,176.0,1
-2.7948167,-0.28867346,-0.23489797,-120.0,1
-2.6448355,-0.24414062,-0.09472656,193.0,1
-0.7814548,-0.039570995,-0.04575984,-60.0,1
-0.11649438,-0.24414062,-0.09472656,193.0,1
-1.7799047,-0.24414062,-0.09472656,116.0,1
-4.980868,-0.15592283,-0.11326151,-110.0,1
1.7393203,-0.11529369,0.057386287,-60.0,1
0.20171948,-0.24414062,-0.09472656,193.0,1
1.6743424,-0.1131485,-0.09007418,-91.0,1
0.4943043,-0.24414062,-0.09472656,153.0,1
1.1178477,-0.24414062,-0.09472656,193.0,1
-3.3698473,-0.10692562,-0.13000959,-120.0,1
0.93811566,-0.2280108,-0.20725553,-110.0,1
-3.3544226,-0.24414062,-0.09472656,237.0,1
-2.419103,-0.24414062,-0.09472656,166.0,1
-3.5352752,-0.24414062,-0.09472656,51.0,1
-3.006172,-0.37415212,-0.08956173,-110.0,1
-3.3750596,0.036892574,-0.09537507,-60.0,1
-3.0556333,-0.24414062,-0.09472656,233.0,1
-2.843255,-0.24414062,-0.09472656,116.0,1
-2.403008,-0.24414062,-0.09472656,153.0,1
-2.3260715,-0.24414062,-0.09472656,193.0,1
-2.7583911,-0.24414062,-0.09472656,166.0,1
-2.9820845,-0.24414062,-0.09472656,166.0,1
-2.8620212,-0.24414062,-0.09472656,360.0,1
0.036757495,-0.24414062,-0.09472656,237.0,1
0.9147461,0.034398284,-0.11833834,-91.0,1
1.6246077,-0.24414062,-0.09472656,176.0,1
1.6739837,-0.10066474,-0.10432332,-91.0,1
-2.0986807,-0.24414062,-0.09472656,51.0,1
-3.24728,-0.24414062,-0.09472656,360.0,1
-3.7834997,-0.24414062,-0.09472656,116.0,1
-3.1110184,-0.49967352,-0.088232376,-110.0,1
-2.342578,-0.24414062,-0.09472656,166.0,1
-4.1130133,-0.24414062,-0.09472656,51.0,1
-5.042053,-0.17943513,-0.19785911,-110.0,1
-2.0836754,-0.24414062,-0.09472656,166.0,1
1.3250316,-0.24414062,-0.09472656,193.0,1
-2.287128,-0.24414062,-0.09472656,233.0,1
-0.18930605,0.031588033,-0.05872197,-91.0,1
0.6345233,-0.24414062,-0.09472656,193.0,1
-2.8258595,-0.24414062,-0.09472656,360.0,1
-3.3335798,-0.24414062,-0.09472656,176.0,1
0.22449812,-0.041136257,-0.06649993,-60.0,1
0.7412359,-0.24414062,-0.09472656,116.0,1
-4.07881,-0.24414062,-0.09472656,116.0,1
-4.350082,-0.1351336,-0.24594611,-120.0,1
-2.0327988,-0.24414062,-0.09472656,51.0,1
-2.6470835,-0.24414062,-0.09472656,237.0,1
1.7066549,-0.24414062,-0.09472656,193.0,1
-3.576676,-0.24414062,-0.09472656,233.0,1
-0.83329785,-0.28776783,-0.14030689,-120.0,1
0.72565264,-0.31938782,0.012349988,-110.0,1
-0.37039208,-0.24414062,-0.09472656,340.0,1
-6.1190042,-0.40275607,-0.2959153,-120.0,1
-1.8681368,-0.24414062,-0.09472656,193.0,1
-5.052592,-0.19612597,-0.020498466,-110.0,1
1.1518666,-0.24414062,-0.09472656,153.0,1
-1.9508274,-0.24414062,-0.09472656,176.0,1
-4.9127765,-0.24414062,-0.09472656,116.0,1
-1.0575042,-0.24414062,-0.09472656,193.0,1
0.6261167,-0.24414062,-0.09472656,193.0,1
-0.52931553,-0.24414062,-0.09472656,233.0,1
-1.6819725,-0.2948486,-0.16098598,-120.0,1
-2.3653677,-0.24414062,-0.09472656,360.0,1
-3.6054795,-0.24414062,-0.09472656,530.0,1
-0.8317728,-0.28620157,-0.10639058,-120.0,1
-1.5676371,-0.24414062,-0.09472656,530.0,1
0.51147324,-0.17519042,-0.19691047,-110.0,1
-0.6454168,-0.24414062,-0.09472656,530.0,1
-1.7127,-0.22801657,-0.04671915,-91.0,1
-0.75047964,-0.24414062,-0.09472656,166.0,1
-4.209701,-0.24414062,-0.09472656,176.0,1
-3.7155316,-0.24414062,-0.09472656,51.0,1
-0.4692711,-0.24414062,-0.09472656,116.0,1
-3.4681914,-0.24414062,-0.09472656,360.0,1
-2.0436015,-0.0917079,-0.16540472,-91.0,1
-2.1438944,-0.24414062,-0.09472656,360.0,1
-1.2381663,-0.24414062,-0.09472656,116.0,1
1.5992439,0.11509748,-0.04126896,-91.0,1
-1.3866528,-0.24414062,-0.09472656,193.0,1
-2.394243,-0.24414062,-0.09472656,193.0,1
-1.0807316,-0.24414062,-0.09472656,340.0,1
0.5412578,-0.14292668,-0.20563784,-110.0,1
-2.1360924,-0.24414062,-0.09472656,166.0,1
-2.0530865,-0.24414062,-0.09472656,237.0,1
0.55003715,-0.24414062,-0.09472656,340.0,1
-6.325654,-0.41672263,-0.30065626,-120.0,1
-4.682595,-0.24414062,-0.09472656,51.0,1
0.68550587,-0.24414062,-0.09472656,193.0,1
-0.65917015,-0.21435694,-0.098335095,-120.0,1
-0.19480413,-0.03237692,0.0031072686,-60.0,1
-1.112746,-0.24414062,-0.09472656,51.0,1
-1.692413,-0.24414062,-0.09472656,340.0,1
-0.75890833,-0.24414062,-0.09472656,193.0,1
-3.241308,-0.24414062,-0.09472656,340.0,1
1.2120447,0.014950477,0.0041150227,-91.0,1
-3.3114076,-0.11710616,-0.1493665,-110.0,1
-4.0969367,-0.12109375,-0.084925696,-110.0,1
-4.4312396,-0.24414062,-0.09472656,51.0,1
-3.168267,-0.24414062,-0.09472656,176.0,1
-3.049823,-0.24414062,-0.09472656,233.0,1
-3.5687628,-0.24414062,-0.09472656,233.0,1
-0.65944964,-0.24414062,-0.09472656,116.0,1
-3.833293,-0.24414062,-0.09472656,237.0,1
1.4961619,-0.24414062,-0.09472656,51.0,1
-4.238405,-0.20635201,-0.20284653,-120.0,1
0.3650751,0.013418451,-0.022156829,-60.0,1
-5.2562604,-0.3028656,-0.17699495,-110.0,1
-2.4534495,-0.24414062,-0.09472656,360.0,1
-3.3046963,-0.24414062,-0.09472656,237.0,1
0.9021465,-0.24414062,-0.09472656,166.0,1
-2.5419066,-0.24414062,-0.09472656,116.0,1
-0.0737715,-0.24414062,-0.09472656,116.0,1
-1.1871597,-0.09418965,-0.11713282,-110.0,1
-3.7986765,-0.24414062,-0.09472656,153.0,1
-2.5509062,-0.3572328,-0.22472347,-91.0,1
-3.7881713,-0.24414062,-0.09472656,237.0,1
-2.3974519,-0.24414062,-0.09472656,166.0,1
-2.5370457,-0.24414062,-0.09472656,193.0,1
-2.4546025,-0.24414062,-0.09472656,360.0,1
-3.121134,-0.24414062,-0.09472656,176.0,1
-3.5660012,-0.24414062,-0.09472656,340.0,1
-2.6390111,-0.24414062,-0.09472656,237.0,1
-2.217275,-0.24414062,-0.09472656,360.0,1
0.593357,-0.062970206,-0.021844337,-60.0,1
0.38380176,-0.5063923,0.0022990913,-120.0,1
-2.347715,-0.24414062,-0.09472656,116.0,1
-1.6510699,-0.06153888,-0.1953311,-60.0,1
-4.014234,-0.24414062,-0.09472656,116.0,1
-0.2503243,-0.24414062,-0.09472656,166.0,1
-1.6814064,-0.24414062,-0.09472656,176.0,1
-1.875421,-0.24414062,-0.09472656,340.0,1
-0.71305275,-0.24414062,-0.09472656,530.0,1
-2.9827023,-0.24414062,-0.09472656,176.0,1
0.28600085,-0.24414062,-0.09472656,116.0,1
0.13098523,-0.24414062,-0.09472656,116.0,1
-2.9529517,-0.24414062,-0.09472656,530.0,1
-2.4914455,-0.24414062,-0.09472656,51.0,1
-2.1888561,-0.35477954,0.04886256,-120.0,1
0.8027469,-0.24414062,-0.09472656,166.0,1
-2.274048,-0.24414062,-0.09472656,116.0,1
1.2149906,-0.24414062,-0.09472656,237.0,1
-4.901256,-0.24414062,-0.09472656,51.0,1
0.2125082,-0.06990402,-0.0023484963,-110.0,1
0.7642216,-0.24414062,-0.09472656,176.0,1
-3.1612775,-0.24414062,-0.09472656,166.0,1
-1.4994595,-0.24414062,-0.09472656,193.0,1
-3.0018232,-0.24414062,-0.09472656,116.0,1
-2.2481713,-0.24414062,-0.09472656,176.0,1
-2.8105743,-0.24414062,-0.09472656,193.0,1
-4.1333365,-0.24414062,-0.09472656,237.0,1
0.08838604,-0.04332451,0.09127878,-91.0,1
-3.6496322,-0.24414062,-0.09472656,237.0,1
-2.620965,-0.24414062,-0.09472656,51.0,1
1.785253,-0.023315707,-0.10963875,-91.0,1
-2.732435,-0.24414062,-0.09472656,360.0,1
-2.524659,-0.24414062,-0.09472656,176.0,1
-1.9110855,-0.24414062,-0.09472656,116.0,1
1.8439897,-0.24414062,-0.09472656,116.0,1
-3.7125752,-0.24414062,-0.09472656,51.0,1
1.2981876,-0.13319483,-0.12743424,-91.0,1
-2.6453218,-0.099816464,-0.22240314,-60.0,1
0.08252802,-0.46156248,-0.008121544,-110.0,1
-0.3926744,-0.24414062,-0.09472656,116.0,1
-6.2694116,-0.4631615,-0.2309229,-120.0,1
-1.5930672,-0.24414062,-0.09472656,193.0,1
0.6876729,-0.24414062,-0.09472656,193.0,1
1.7961798,-0.24414062,-0.09472656,176.0,1
-4.6979012,-0.24414062,-0.09472656,51.0,1
-4.291019,-0.2244212,-0.1884826,-110.0,1
-1.5656778,-0.34531805,-0.083867446,-120.0,1
-2.1988263,-0.24414062,-0.09472656,233.0,1
-2.965255,-0.3698683,-0.052966874,-110.0,1
-4.7864137,-0.081200026,-0.10212345,-60.0,1
0.103304416,-0.24414062,-0.09472656,116.0,1
-4.632288,-0.08785521,-0.14396285,-60.0,1
-2.5725954,-0.33542538,-0.103634335,-110.0,1
0.2775588,0.026977442,-0.051273804,-91.0,1
-0.6779639,-0.24414062,-0.09472656,237.0,1
-0.16266496,-0.24414062,-0.09472656,153.0,1
-2.8876007,-0.24414062,-0.09472656,166.0,1
0.6275169,-0.24414062,-0.09472656,153.0,1
-1.965447,-0.03157023,-0.08094839,-91.0,1
-2.3110538,-0.24414062,-0.09472656,51.0,1
-2.0426695,-0.24414062,-0.09472656,340.0,1
-4.857578,-0.23898876,-0.20329078,-120.0,1
-3.5287216,-0.24414062,-0.09472656,51.0,1
-1.9317793,0.02819552,-0.066768326,-60.0,1
0.64823467,-0.24414062,-0.09472656,193.0,1
-1.2537335,0.015157242,-0.082211785,-91.0,1
1.0872539,-0.24414062,-0.09472656,193.0,1
-3.3081632,-0.054607674,-0.077151574,-60.0,1
-3.821792,-0.24414062,-0.09472656,176.0,1
0.6265013,-0.0094936965,0.041879326,-91.0,1
-3.6716678,-0.24414062,-0.09472656,340.0,1
-0.08253657,-0.07922452,0.017449742,-60.0,1
-1.7690219,-0.22124738,-0.2614538,-120.0,1
-1.8414971,-0.22039597,-0.03661724,-60.0,1
-2.0688992,-0.24414062,-0.09472656,233.0,1
1.4075618,-0.24414062,-0.09472656,153.0,1
0.22969069,-0.0546875,-0.0636716,-60.0,1
-1.5883014,-0.24414062,-0.09472656,340.0,1
-4.216047,-0.3051275,-0.29612708,-110.0,1
-1.5172441,-0.24414062,-0.09472656,340.0,1
-3.2066178,-0.24414062,-0.09472656,340.0,1
-3.2478158,-0.41195202,0.1437239,-120.0,1
-1.8623421,-0.24414062,-0.09472656,116.0,1
-3.1744437,-0.24414062,-0.09472656,237.0,1
0.66453063,-0.24414062,-0.09472656,193.0,1
-2.0346045,-0.24414062,-0.09472656,340.0,1
-6.634503,-0.4207692,-0.24505417,-120.0,1
-0.1413822,-0.22339381,-0.08466199,-91.0,1
-1.7543353,-0.24414062,-0.09472656,51.0,1
-5.3793,-0.2943371,-0.25098228,-120.0,1
-0.95219237,-0.24414062,-0.09472656,176.0,1
-3.6837878,-0.24414062,-0.09472656,360.0,1
-3.2130122,-0.24414062,-0.09472656,340.0,1
-3.36097,-0.115827225,-0.15667674,-120.0,1
-1.8810183,-0.24414062,-0.09472656,153.0,1
-2.3104024,-0.24414062,-0.09472656,193.0,1
1.0448679,0.047710855,-0.10613298,-60.0,1
-2.5827248,-0.24414062,-0.09472656,340.0,1
-4.5087986,-0.24414062,-0.09472656,51.0,1
-4.5195036,-0.24414062,-0.09472656,51.0,1
-2.3696547,-0.24414062,-0.09472656,237.0,1
-1.0431943,-0.24414062,-0.09472656,340.0,1
-1.5276212,-0.24414062,-0.09472656,153.0,1
-2.370253,-0.24414062,-0.09472656,360.0,1
-2.680019,-0.15092015,-0.11990417,-110.0,1
-0.3104171,-0.24414062,-0.09472656,360.0,1
-0.21135625,-0.0792627,-0.1033522,-110.0,1
-2.6542253,-0.24414062,-0.09472656,193.0,1
-1.1344712,-0.24414062,-0.09472656,153.0,1
-2.27776,-0.24414062,-0.09472656,116.0,1
-0.70737374,-0.15292238,-0.01986752,-60.0,1
1.9079175,-0.03309557,0.020007119,-91.0,1
-1.3599763,-0.24414062,-0.09472656,166.0,1
-4.7295527,-0.056728736,-0.14140518,-60.0,1
-3.016584,-0.24414062,-0.09472656,360.0,1
-3.7773726,-0.079294786,-0.2624033,-91.0,1
1.8500832,-0.24414062,-0.09472656,193.0,1
-0.50681645,-0.24414062,-0.09472656,237.0,1
-1.7031822,-0.24414062,-0.09472656,530.0,1
-1.7642899,-0.47090375,-0.0221748,-120.0,1
-3.7316418,-0.2502357,0.020033488,-110.0,1
1.0923831,-0.24414062,-0.09472656,237.0,1
1.7107708,-0.24414062,-0.09472656,176.0,1
0.8729327,-0.24414062,-0.09472656,166.0,1
-1.1123227,-0.24414062,-0.09472656,193.0,1
-1.8534513,-0.24414062,-0.09472656,176.0,1
-5.490506,-0.52603674,-0.24861583,-120.0,1
-3.600528,-0.14623085,-0.22006954,-91.0,1
-1.914652,-0.24414062,-0.09472656,116.0,1
-0.45425713,-0.16067642,0.05970368,-91.0,1
-2.7624643,-0.14240558,-0.2835689,-91.0,1
-3.5875833,-0.24414062,-0.09472656,193.0,1
-2.3936045,-0.24414062,-0.09472656,176.0,1
-3.5042682,-0.24414062,-0.09472656,340.0,1
-0.9343342,-0.24414062,-0.09472656,116.0,1
-3.0464475,-0.24414062,-0.09472656,116.0,1
-2.2171352,-0.24414062,-0.09472656,51.0,1
-4.9337916,0.028773118,-0.07568001,-60.0,1
-1.9139589,-0.24414062,-0.09472656,153.0,1
-2.688681,-0.24414062,-0.09472656,166.0,1
-2.0916462,-0.2912008,-0.16093642,-120.0,1
-1.7543623,-0.21109359,-0.22466874,-120.0,1
-1.788136,-0.24414062,-0.09472656,193.0,1
-1.0505372,-0.24414062,-0.09472656,51.0,1
0.8519963,-0.24414062,-0.09472656,166.0,1
0.5245746,-0.24414062,-0.09472656,51.0,1
-1.0057585,-0.24414062,-0.09472656,116.0,1
-0.61937594,-0.06505133,-0.01956254,-60.0,1
-4.193315,-0.056286618,-0.13618094,-60.0,1
-3.4333172,-0.24414062,-0.09472656,340.0,1
-1.5578043,-0.24414062,-0.09472656,340.0,1
-0.7765566,-0.24414062,-0.09472656,193.0,1
-4.22966,-0.08181597,-0.13388887,-60.0,1
-3.2148733,-0.06536483,-0.048103962,-60.0,1
-1.1636634,-0.24414062,-0.09472656,153.0,1
-5.2451954,-0.23962827,-0.3128231,-120.0,1
0.446897,-0.24414062,-0.09472656,153.0,1
-1.7641554,-0.24414062,-0.09472656,193.0,1
-0.13489951,-0.24414062,-0.09472656,360.0,1
0.10992205,-0.042187296,0.10464106,-91.0,1
-4.471129,-0.06726459,-0.13377592,-60.0,1
-3.0588217,-0.24414062,-0.09472656,360.0,1
1.5631158,-0.25568718,-0.015917605,-110.0,1
-5.487825,-0.35462695,-0.15955365,-110.0,1
-0.70197654,-0.24414062,-0.09472656,166.0,1
1.1218495,-0.24414062,-0.09472656,176.0,1
-3.0458648,-0.24414062,-0.09472656,116.0,1
0.11038844,-0.24414062,-0.09472656,51.0,1
0.13313615,-0.059654716,0.022954471,-110.0,1
-4.2034087,-0.24420096,-0.32869822,-120.0,1
-0.8969639,-0.24414062,-0.09472656,237.0,1
-3.0445876,-0.24414062,-0.09472656,360.0,1
-2.5130806,-0.111863896,-0.15165313,-91.0,1
-0.4991767,-0.24414062,-0.09472656,193.0,1
-2.194117,-0.24414062,-0.09472656,360.0,1
1.352124,-0.24414062,-0.09472656,193.0,1
-3.164709,-0.24414062,-0.09472656,116.0,1
-2.8276541,-0.24414062,-0.09472656,116.0,1
1.9079175,-0.14801967,0.025227048,-110.0,1
-3.3428717,-0.24414062,-0.09472656,166.0,1
-3.647437,-0.24414062,-0.09472656,153.0,1
-3.5397494,-0.24414062,-0.09472656,176.0,1
-2.2112885,-0.3372266,-0.012568291,-120.0,1
-1.0408949,-0.24414062,-0.09472656,51.0,1
-5.153847,-0.36116976,-0.15708931,-110.0,1
-2.7816653,-0.16788982,-0.2760943,-91.0,1
0.12729532,-0.24414062,-0.09472656,176.0,1
-5.495568,-0.3384919,-0.16729558,-120.0,1
-0.6580088,-0.24414062,-0.09472656,237.0,1
-5.669261,-0.3247539,-0.30598748,-120.0,1
-3.7778754,-0.24414062,-0.09472656,153.0,1
1.180495,-0.24414062,-0.09472656,51.0,1
1.1861306,-0.15890005,0.0381783,-110.0,1
1.0609908,-0.24414062,-0.09472656,153.0,1
-2.207581,-0.24414062,-0.09472656,153.0,1
-3.6384795,-0.13759477,-0.25809816,-91.0,1
-4.6104503,-0.33216405,-0.29767394,-110.0,1
-2.9274597,-0.24414062,-0.09472656,530.0,1
0.5243207,-0.24414062,-0.09472656,51.0,1
-0.97552574,-0.24414062,-0.09472656,116.0,1
0.32272768,-0.24414062,-0.09472656,51.0,1
-4.108151,-0.24414062,-0.09472656,51.0,1
-2.2521424,-0.24414062,-0.09472656,193.0,1
-3.7631972,-0.24414062,-0.09472656,153.0,1
0.6667879,-0.24414062,-0.09472656,153.0,1
-0.2053454,-0.11702693,-0.107805386,-110.0,1
-2.329685,-0.24414062,-0.09472656,166.0,1
-0.81109047,-0.03030221,-0.06552153,-60.0,1
-4.4850373,-0.075398184,-0.12934977,-60.0,1
-1.6366085,-0.16488537,0.06889441,-110.0,1
-2.474319,-0.20261224,-0.22075212,-91.0,1
-3.9082887,-0.24414062,-0.09472656,51.0,1
-4.890993,-0.1518101,-0.15543161,-110.0,1
1.7150482,-0.24414062,-0.09472656,116.0,1
-0.3631383,-0.3177304,-0.07051476,-91.0,1
-1.7054896,-0.11321845,-0.23770194,-120.0,1
-2.8078978,-0.24414062,-0.09472656,193.0,1
-4.094798,-0.24414062,-0.09472656,51.0,1
1.2611014,-0.24414062,-0.09472656,116.0,1
-2.1646907,-0.24414062,-0.09472656,193.0,1
-2.5181632,-0.24414062,-0.09472656,176.0,1
-0.52298236,0.06451725,-0.03413245,-91.0,1
0.09019769,-0.24414062,-0.09472656,176.0,1
-3.176166,-0.24414062,-0.09472656,116.0,1
-5.228231,-0.3346917,-0.14054291,-110.0,1
-4.8742404,-0.32874283,-0.16226095,-120.0,1
-1.5693687,-0.24414062,-0.09472656,166.0,1
-1.2574289,-0.24414062,-0.09472656,237.0,1
-2.8854058,-0.11828548,-0.16811483,-60.0,1
1.9079175,-0.26515877,-0.19672005,-110.0,1
-2.8306687,-0.24414062,-0.09472656,233.0,1
-0.46486387,-0.24414062,-0.09472656,193.0,1
-3.4060214,-0.14715026,-0.21129271,-91.0,1
-2.2188492,-0.097055554,-0.17056535,-120.0,1
-1.6994408,-0.24414062,-0.09472656,116.0,1
-0.9663906,-0.11020269,-0.17535648,-110.0,1
0.86428577,-0.24414062,-0.09472656,166.0,1
-1.8439205,-0.026771909,-0.089299135,-91.0,1
-0.23630962,-0.15613233,-0.21887927,-91.0,1
-1.4317234,-0.30365086,0.057355635,-110.0,1
-1.8023574,-0.24414062,-0.09472656,116.0,1
-1.0515641,-0.28440785,-0.19220164,-91.0,1
-3.7646286,-0.24414062,-0.09472656,51.0,1
-2.9741285,-0.24414062,-0.09472656,340.0,1
-2.854323,-0.24414062,-0.09472656,193.0,1
-4.4000297,-0.24414062,-0.09472656,360.0,1
0.29893094,-0.4128473,0.0022649223,-110.0,1
-1.8588878,-0.1207328,-0.028565288,-60.0,1
1.0590781,-0.085655555,0.030271769,-91.0,1
-0.33183873,-0.24414062,-0.09472656,166.0,1
1.6972333,-0.0639293,0.046544943,-60.0,1
1.3601308,0.058599554,-0.088550396,-60.0,1
1.5011091,0.04755356,-0.030579502,-91.0,1
-3.3319979,-0.24414062,-0.09472656,166.0,1
-2.594307,-0.24414062,-0.09472656,530.0,1
1.2700717,-0.24414062,-0.09472656,51.0,1
-0.6620847,-0.24414062,-0.09472656,116.0,1
-3.1612997,-0.24414062,-0.09472656,530.0,1
0.15808333,-0.24414062,-0.09472656,233.0,1
-3.460898,-0.24560624,-0.1808732,-110.0,1
-1.9222438,-0.012589811,0.0033093113,-60.0,1
-2.8053005,-0.24414062,-0.09472656,340.0,1
-5.3129206,-0.26390994,-0.16537195,-120.0,1
-4.0481396,-0.119245656,-0.30845997,-91.0,1
-1.8699238,-0.24414062,-0.09472656,116.0,1
-3.4536116,-0.24414062,-0.09472656,166.0,1
-5.12969,-0.17705522,-0.13888496,-110.0,1
0.35221905,-0.24414062,-0.09472656,116.0,1
-1.9338583,-0.43376416,-0.12969045,-120.0,1
-4.5726066,-0.24414062,-0.09472656,51.0,1
0.105131686,-0.24414062,-0.09472656,51.0,1
-1.6379651,-0.24414062,-0.09472656,237.0,1
1.9079175,-0.24414062,-0.09472656,116.0,1
-1.8696221,-0.24414062,-0.09472656,237.0,1
-2.1628785,-0.11292511,-0.22912228,-120.0,1
0.660978,-0.24414062,-0.09472656,237.0,1
-1.4168912,-0.16358489,-0.050075185,-91.0,1
-2.4117463,-0.24414062,-0.09472656,193.0,1
-3.8374634,-0.24414062,-0.09472656,233.0,1
-2.8964522,-0.42757425,0.07714257,-110.0,1
-0.53509915,-0.24414062,-0.09472656,176.0,1
-1.5100527,-0.24414062,-0.09472656,360.0,1
-3.2693248,-0.24414062,-0.09472656,193.0,1
-4.8074574,-0.106196515,-0.06549749,-60.0,1
-5.1227994,-0.18652344,-0.17926192,-110.0,1
-5.114726,-0.36615974,-0.20943399,-110.0,1
-2.0672772,-0.25668132,-0.33498994,-120.0,1
-3.046081,-0.24414062,-0.09472656,360.0,1
-3.3322,-0.24414062,-0.09472656,176.0,1
1.7717555,-0.12147672,-0.057767875,-91.0,1
1.727152,-0.3363256,0.06909036,-110.0,1
-1.9689199,-0.009772293,-0.20922755,-91.0,1
1.3713745,-0.06095045,-0.15864071,-91.0,1
-3.1480422,-0.24414062,-0.09472656,237.0,1
-2.6767213,-0.24414062,-0.09472656,233.0,1
-0.49503353,0.06703184,0.02588064,-91.0,1
-0.07847062,-0.24414062,-0.09472656,116.0,1
-2.0546787,-0.3427275,-0.117981546,-120.0,1
-2.6132698,-0.24414062,-0.09472656,530.0,1
0.75166845,-0.24414062,-0.09472656,176.0,1
-2.7675312,-0.24414062,-0.09472656,193.0,1
-4.180576,-0.21671253,-0.3264464,-120.0,1
-4.284076,-0.07492096,-0.15203673,-60.0,1
-1.7206514,-0.24414062,-0.09472656,176.0,1
-0.89710045,-0.24414062,-0.09472656,237.0,1
-1.48558,-0.42018268,0.057836093,-120.0,1
-3.0944295,-0.24414062,-0.09472656,237.0,1
-2.7017934,-0.116825595,-0.1139378,-110.0,1
-2.8818133,-0.24414062,-0.09472656,193.0,1
-1.7473891,-0.24414062,-0.09472656,116.0,1
0.73534757,-0.24414062,-0.09472656,176.0,1
-2.2652104,-0.24414062,-0.09472656,193.0,1
0.094133,-0.15043609,-0.07106875,-120.0,1
-1.8454669,-0.24414062,-0.09472656,360.0,1
-2.3948903,-0.24414062,-0.09472656,193.0,1
-3.04299,-0.24414062,-0.09472656,360.0,1
-3.8591359,-0.24414062,-0.09472656,176.0,1
-2.0937035,-0.3757669,-0.10928755,-110.0,1
-3.4240246,-0.24414062,-0.09472656,360.0,1
-2.9457316,-0.24414062,-0.09472656,237.0,1
-0.8991999,-0.37809724,-0.083048314,-110.0,1
-2.669839,0.04675411,0.024192391,-91.0,1
-2.548451,0.0058860634,-0.04091996,-91.0,1
-2.4826252,-0.31969273,-0.2664934,-91.0,1
-3.9323478,-0.19526958,-0.28365564,-110.0,1
-2.3165638,-0.24414062,-0.09472656,166.0,1
-4.107041,-0.18238631,-0.15550639,-110.0,1
-2.9009764,-0.24414062,-0.09472656,340.0,1
-1.2930944,-0.16812074,-0.21254164,-120.0,1
1.4248517,-0.24414062,-0.09472656,176.0,1
1.7914433,-0.24414062,-0.09472656,116.0,1
-4.257558,-0.2188552,-0.17117067,-110.0,1
0.6278473,-0.24414062,-0.09472656,233.0,1
-2.0501835,-0.24414062,-0.09472656,237.0,1
-4.21798,-0.19639121,-0.20945148,-91.0,1
-2.3370898,-0.24414062,-0.09472656,166.0,1
-3.6355119,-0.24414062,-0.09472656,340.0,1
-1.8468044,-0.24414062,-0.09472656,193.0,1
-0.9757808,-0.24414062,-0.09472656,237.0,1
-3.526049,-0.24414062,-0.09472656,176.0,1
-4.1899953,-0.24414062,-0.09472656,153.0,1
-1.4393021,-0.24414062,-0.09472656,166.0,1
